Facility Id,Facility Name,City,State,Zip Code,Address,Latitude,Longitude,Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,Stationary Combustion,Electricity Generation
1007092,NORTHWEST PIPELINE GP - SNOHOMISH C/S,Snohomish,WA,98390,22902 Echo Lake Road,47.78943,-122.05728,"33,700.85","33,667.22",15.75,17.88,"33,700.85",
1007013,NORTHWEST PIPELINE GP - SODA SPRINGS C/S,Georgetown,ID,83239,37538 US Hwy 30,42.543153,-111.419936,"25,045.41","25,018.76",11.75,14.90,"25,045.41",
1007513,NORTHWEST PIPELINE GP SUMAS C/S,SUMAS,WA,98295,4738 JONES RD,49.001,-122.2214,"59,858.69","59,800.89",28.00,29.80,"59,858.69",
1007647,NORTHWEST SANI LDFL,WEST SUNBURY,PA,16061,1436 WEST SUNBURY ROAD,41.019046,-79.901903,"19,417.51","2,597.09","16,815.26",5.16,"2,604.53",
1007062,NORTHWEST TENNESSEE LANDFILL,UNION CITY,TN,38261,518 BEECH CHAPEL ROAD,36.402929,-89.153684,"74,672.60",12.60,"74,660.00",,12.60,
1007587,NORTHWESTERN LANDFILL,PARKERSBURG,WV,26104,510 EAST DRY RUN ROAD,39.251849,-81.494539,"222,281.77",648.24,"221,631.97",1.57,650.46,
1004520,NORTHWESTERN UNIVERSITY,EVANSTON,IL,60208,2020 RIDGE AVE,42.05495,-87.6745,"67,215.10","67,145.50",31.75,37.85,"67,215.10",
1004522,NORTHWESTERN UNIVERSITY CHICAGO CAMPUS,CHICAGO,IL,60611,410 E HURON,41.89532,-87.61755,"35,004.67","34,968.50",16.50,19.67,"35,004.67",
1003098,NOVARTIS PHARMACEUTICALS CORPORATION,EAST HANOVER,NJ,07936,59 Route 10,40.811644,-74.386942,"29,552.49","29,509.60",18.75,24.14,"29,552.49",
1004191,NOVELIS ALUMINUM CORPORATION,BEREA,KY,40403,302 MAYDE ROAD,37.601667,-84.308889,"48,858.02","48,807.60",23.00,27.42,"48,858.02",
1003434,NOVELIS CORP - GREENSBORO,GREENSBORO,GA,30642,1261 WILLOW RUN RD.,33.560172,-83.197645,"34,160.43","34,126.00",16.25,18.18,"34,160.43",
1002583,NOVELIS CORPORATION,OSWEGO,NY,13126,448 CO RTE 1A,43.493834,-76.456712,"152,366.33","152,209.60",71.50,85.23,"152,366.33",
1007749,NPCA COMBUSTION TURBINE PROJECT #2,LODI,CA,95242,12745 N THORNTON RD,38.088,-121.3871,"5,558.36","5,546.30",5.50,6.56,6.03,"5,552.33"
1000779,NRG Dunkirk Power,DUNKIRK,NY,14048,106 POINT DRIVE NORTH,42.49,-79.35,"2,794,712.70","2,782,752.30",595.88,"11,364.53",,"2,794,712.70"
1003978,NRG ENERGY CENTER LLC,SAN FRANCISCO,CA,94103,460 JESSIE ST,37.78203,-122.40841,"65,652.40","65,584.50",30.95,36.95,"65,652.40",
1000591,NRG ENERGY CENTER MINNEAPOLIS,MINNEAPOLIS,MN,55404,816 4TH AVENUE SOUTH,44.973474,-93.267695,"98,915.85","98,755.50",59.63,100.72,"98,915.85",
1000087,NRG Energy Center Dover,DOVER,DE,19904,1280 W NORTH ST,39.1467,-75.5461,"131,453.30","130,529.90",339.03,584.38,"112,851.29","18,602.01"
1005167,NRG Energy Center Harrisburg LLC,Harrisburg,PA,17101,100 North 10th Street,40.26582,-76.87643,"40,538.11","40,489.50",20.60,28.01,"40,538.11",
1004854,"NRG Energy Center Omaha, LLC",OMAHA,NE,68102,2152 HOWARD ST,41.25563,-95.94435,"57,741.43","57,681.70",27.25,32.48,"57,741.43",
1005798,NRG Energy Center Pittsburgh LLC,Pittsburgh,PA,15212,111 South Commons Avenue,40.450662,-80.003102,"29,083.89","29,053.80",13.70,16.39,"29,083.89",
1005133,NTC/MCRD ENERGY FACILITY,SAN DIEGO,CA,92140,,32.735323,-117.208299,"92,313.35","92,217.10",43.50,52.75,"92,313.35",
1007921,NUCOR STEEL - ARKANSAS,BLYTHEVILLE,AR,72315,7301 EAST COUNTY ROAD 142,35.941463,-89.712694,"585,757.62","585,654.00",47.00,56.62,"99,769.62",
1002266,NUCOR STEEL - BERKELEY,HUGER,SC,29450,1455 HAGAN AVENUE,33.006008,-79.882331,"520,427.11","520,182.70",111.50,132.91,"203,158.28",
1005777,NUCOR STEEL - UTAH,PLYMOUTH,UT,84330,7285 W 21200 N,41.8825,-112.1964,"128,311.03","128,249.50",28.75,32.78,"61,180.43",
1006341,NUCOR STEEL AUBURN INC,AUBURN,NY,13021,25 QUARRY ROAD,42.95071,-76.57087,"83,483.37","83,447.20",16.50,19.67,"29,265.14",
1004152,NUCOR STEEL BIRMINGHAM INC,BIRMINGHAM,AL,35234,2301 FL SHUTTLESWORTH DRIVE,33.54539,-86.8093,"57,373.22","57,352.40",9.50,11.32,"17,540.82",
1007946,NUCOR STEEL DARLINGTON,DARLINGTON,SC,29540,300 STEEL MILL RD,34.375958,-79.896878,"142,547.68","142,487.90",27.00,32.78,"50,897.30",
1005976,NUCOR STEEL DECATUR,TRINITY,AL,35673,4301 IVERSON BOULEVARD,34.638906,-87.089036,"353,869.29","353,691.30",80.25,97.74,"166,678.49",
1002958,NUCOR STEEL HERTFORD COUNTY,COFIELD,NC,27922,1505 RIVER RD,36.355216,-76.81115,"306,780.07","306,675.70",47.75,56.62,"101,431.27",
1004151,NUCOR STEEL INDIANA,CRAWFORDSVILLE,IN,47933,4537 S NUCOR RD,39.9747,-86.8301,"258,217.94","258,090.60",58.50,68.84,"105,683.75",
1006144,NUCOR STEEL JACKSON INC,FLOWOOD,MS,39232,3630 4TH STREET,32.312167,-90.137278,"47,977.67","47,957.00",8.75,11.92,"18,687.67",
1002621,"NUCOR STEEL KANKAKEE, INC.",BOURBONNAIS,IL,60914,ONE NUCOR WAY,41.181366,-87.856686,"92,282.39","92,237.80",20.75,23.84,"44,181.89",
1007577,"NUCOR STEEL MARION, INC. (0351010017)",MARION,OH,43302,912 CHENEY AVE,40.5707,-83.1388,"58,393.63","58,360.00",15.75,17.88,"33,243.03",
1003093,NUCOR STEEL MEMPHIS INC,MEMPHIS,TN,38109,3601 PAUL R LOWRY ROAD,35.04991,-90.15314,"145,623.35","145,582.20",18.50,22.65,"39,171.85",
1007695,NUCOR STEEL NEBRASKA,NORFOLK,NE,68701,2911 EAST NUCOR ROAD,42.078346,-97.360153,"203,658.98","203,570.20",40.50,48.28,"74,305.72",
1000029,NUCOR STEEL SEATTLE INC,SEATTLE,WA,98106,2424 SOUTHWEST ANDOVER STREET,47.569331,-122.367332,"95,687.99","95,667.40",18.50,2.09,"39,072.09",
1005832,NUCOR STEEL-TEXAS,JEWETT,TX,75846,8812 US HIGHWAY 79 S,31.354802,-96.165199,"135,873.33","135,811.80",28.75,32.78,"52,812.30",
1007642,NUCOR-YAMATO STEEL CO,BLYTHEVILLE,AR,72316,5929 E. STATE HWY. 18,35.901866,-89.775643,"416,721.26","416,262.00",141.00,318.26,"242,664.38",
1004765,NUGEN ENERGY LLC,MARION,SD,57043,27283 447TH AVE.,43.433852,-97.260926,"165,242.97","165,070.00",78.50,94.47,"165,242.97",
1009700,NYC-DOC Rikerâs Island,EAST ELMHURST,NY,11370,17-25 HAZEN ST,40.789585,-73.884265,"52,956.02","52,705.60",74.00,176.42,"52,956.02",
1004092,NYOFCO SLUDGE PELLETIZATION FACILITY,BRONX,NY,10474,1108 OAK POINT AVE,40.809036,-73.893918,"16,477.13","16,190.80",8.00,278.33,"16,477.13",
1003824,NYS OGS SHERIDAN STEAM PLANT,ALBANY,NY,12210,79 SHERIDAN AVENUE,42.654658,-73.753874,"72,965.97","72,889.80",34.75,41.42,"72,965.97",
1003559,"Nakika, MMS Platform ID 02481, Complex ID 1001-1",Offshore,LA,00000,,28.521145,-88.28878917,"118,475.64","118,350.60",56.50,68.54,"118,475.64",
1001776,"Nansen Spar, East Breaks 602 Platform",Offshore,TX,00000,,27.3671,-93.5323,"56,008.38","55,949.70",26.50,32.18,"56,008.38",
1007855,Naples Landfill,NAPLES,FL,34117,3750 WHITE LAKE BOULEVARD,26.165868,-81.657891,"63,310.13",,"63,310.13",,,
1000763,Narrows Generating Station,BROOKLYN,NY,11232,53RD ST AND 1ST AVE,40.6486,-74.0209,"102,657.61","102,531.00",53.00,73.61,"102,657.61",
1001260,Nassau Energy LLC,GARDEN CITY,NY,11530,185 CHARLES LINDBERGH BLVD,40.7259,-73.5885,"258,723.57","258,468.40",116.00,139.17,"258,723.57",
1000701,Natchez,NATCHEZ,MS,39120,152 STEAM PLANT ROAD,31.5987,-91.3464,0.00,0.00,,,,0.00
1006568,"National Beef California, LP",Brawley,CA,92227,57 E. Shank Road,32.99589,-115.52,"26,878.62","26,835.90",16.50,26.22,"26,878.62",
1006206,NatureSweet USA LLC. - Willcox Facility,Willcox,AZ,85643,26050 S NatureSweet Avenue,32.46983,-109.93306,"80,116.54","80,031.80",38.25,46.49,"80,116.54",
1000991,Naughton,KEMMERER,WY,83101,HWY 189 7 MILES SW KEMMERER,41.7572,-110.5986,"5,378,581.58","5,336,520.00","15,387.00","26,674.58",,"5,378,581.58"
1000999,Navajo Generating Station,PAGE,AZ,86040,,36.9047,-111.3886,"16,280,061.43","16,149,633.20","47,708.50","82,719.73","3,055.90","16,277,005.53"
1001816,Naval Base Kitsap Bremerton,Bremerton,WA,98314,120 South Dewey Street,47.558333,-122.645833,"51,945.15","51,890.30",24.75,30.10,"51,945.15",
1000286,Naval Station - Great Lakes,Great Lakes,IL,60088,"310 B Street, Bldg. 1H",42.31318,-87.83207,"81,303.92","81,224.20",38.00,41.72,"81,303.92",
1002311,Naval Submarine Base New London,Groton,CT,06349,,41.398517,-72.087231,"34,061.82","34,017.00",18.00,26.82,"34,061.82",
1000756,Naval Support Activity Bethesda,BETHESDA,MD,20889,8901 WISCONSIN AVENUE,39.0025,-77.09712,"30,805.42","30,760.50",17.50,27.42,"30,805.42",
1007019,Nearman Creek,KANSAS CITY,KS,66104,4240 NORTH 55TH STTREET,39.1714,-94.6958,"1,824,874.80","1,810,434.20","5,284.25","9,156.35",56.60,"1,824,818.20"
1000444,Nebo Power Station,PAYSON,UT,84651,1265 Bamberger Road,40.0614,-111.7294,"179,959.38","179,776.90",83.25,99.23,,"179,959.38"
1001026,Nebraska City Station,NEBRASKA CITY,NE,68410,7264 L ROAD,40.6215,-95.7765,"7,757,985.56","7,717,285.80","2,028.00","38,671.76",589.69,"7,757,395.87"
1004039,"Nebraska Corn Processing, LLC",Cambridge,NE,69022,107 Potter Street,40.278101,-100.161805,"36,646.71","36,608.90",17.25,20.56,"36,646.71",
1001332,Neenah Energy Facility,NEENAH,WI,54956,200 COUNTY ROAD CB,44.1934,-88.5055,"8,476.17","8,467.40",4.00,4.77,197.10,"8,279.07"
1000598,Neil Simpson,Gillette,WY,82718,13151 Highway 51,44.285366,-105.38249,"307,452.72","306,247.40",61.00,"1,144.32","307,452.72",
1001125,Neil Simpson II,GILLETTE,WY,82718,13151 HIGHWAY 51,44.2853,-105.3841,"819,778.45","815,509.90",215.75,"4,052.80",140.90,"819,637.55"
1000827,Neil Simpson II (CT2),GILLETTE,WY,82718,13151 HIGHWAY 51,44.2853,-105.3841,"1,106.70","1,105.60",0.50,0.60,8.70,"1,098.00"
1006459,Nelson County Solid Waste Disposal Facility,Bardstown,KY,40004,1025 Airport Road,37.823062,-85.540612,"59,450.00",,"59,450.00",,,
1000984,Nelson Dewey,CASSVILLE,WI,53806,11999 COUNTY HIGHWAY VV,42.7225,-91.0085,"1,404,806.08","1,393,511.70","4,140.00","7,154.38",,"1,404,806.08"
1011256,Nelson Gardens Landfill,San Antonio,TX,78223,8963 Nelson Road,29.32697,-98.667861,"242,115.50",,"242,115.50",,,
1000513,Nelson Industrial Steam Company,Westlake,LA,70669,3500 Houston River Road,30.2861,-93.2917,"1,287,334.54","1,283,936.00","1,005.00","2,393.54","3,596.94","1,283,737.60"
1006488,Nemak USA Inc. - Gateway,SHEBOYGAN,WI,53082,4243 Gateway Drive,43.70818,-87.7526,"33,088.66","33,051.60",16.50,20.56,"33,088.66",
1005069,Neptune Gas Plant,Centerville,LA,70522,120 Truckline Road,32.601591,-91.484882,"48,586.52","48,536.10",23.00,27.42,"48,586.52",
1001777,"Neptune Spar, Viosca Knoll 826 Platform",Offshore,LA,00000,,29.2538889,-87.9925,"42,785.48","42,740.50",20.25,24.73,"42,785.48",
1007288,"Neptune, GC-613",Offshore,LA,00000,,27.37008,-89.924024,"42,742.19","42,697.50",20.25,24.44,"42,742.19",
1006970,Nestle USA Inc. - Anderson,Anderson,IN,46013,4301 W. 73rd Street,40.039871,-85.746274,"39,160.55","39,120.00",18.50,22.05,"39,160.55",
1000884,New Castle,WEST PITTSBURG,PA,16160,2189 ST RT 168 SOUTH,40.9378,-80.3681,"757,853.15","751,934.20","2,164.75","3,754.20",52.60,"757,800.55"
1001406,New Covert Generating Project,COVERT,MI,49043,26000 77TH ST,42.3231,-86.2925,"864,827.60","863,949.70",400.50,477.40,762.25,"864,065.35"
1005908,New Cut Landfill,Ellicott City,MD,21043,4361 New Cut Road,39.25124,-76.79912,"26,501.25",,"26,501.25",,,
1001234,New Gulf Power Facility,BOLING,TX,77420,206 VAT ROAD #A,29.2639,-95.8997,"4,781.63","4,776.70",2.25,2.68,,"4,781.63"
1000100,"New Harquahala Generating Company, LLC",TONOPAH,AZ,85354,2530 NORTH 491 AVE,33.4759,-113.1133,"648,241.45","647,583.30",300.25,357.90,,"648,241.45"
