Facility Id,Facility Name,City,State,Zip Code,Address,Latitude,Longitude,Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,Stationary Combustion,Electricity Generation
1007970,NORTH 48TH STREET LANDFILL,LINCOLN,NE,68504,5101 NORTH 48TH STREET,40.87,-96.65,73442.0,11.2,73430.8,,11.2,
1003829,NORTH AMERICAN SALT CO,LYONS,KS,67554,1662 AVE N,38.39,-98.20,53575.5,53520.2,25.3,30.1,53575.5,
1006413,NORTH CENTRAL AVENUE STEAM PLANT,BALTIMORE,MD,21202,"201-3 CENTRAL AVENUE, NORTH",39.26,-76.53,20758.5,20735.7,10.0,12.8,20758.5,
1005255,NORTH COUNTRY ENVIRONMENTAL SERVICES INC,BETHLEHEM,NH,03574,581 TRUDEAU ROAD,44.26,-71.63,88243.3,15.5,88227.8,,15.5,
1007197,NORTH COUNTY SANITARY LANDFILL,LODI,CA,95240,17720 EAST HARNEY LANE,38.10,-121.10,117151.3,,117151.3,,,
1006292,NORTH DADE LANDFILL MIAMI-DADE SOLID WASTE MANAGEMENT,MIAMI,FL,33055,21500 N.W. 47 AVENUE,25.97,-80.29,211271.8,,211271.8,,,
1007141,NORTH DAKOTA STATE UNIVERSITY THORSON MAINTENANCE CENTER,FARGO,ND,58102,1310 Bolley Dr,46.89,-96.80,49930.7,49665.1,98.8,166.9,49930.7,
1007558,NORTH MIRAMAR SANITARY LANDFILL,SAN DIEGO,CA,92111,5180 CONVOY STREET,32.84,-117.15,3270.5,,3270.5,,,
1006303,NORTH SHELBY LANDFILL,MILLINGTON,TN,38053,7111 MILLINGTON ROAD,35.32,-89.95,42381.8,,42381.8,,,
1005163,NORTH STAR BLUESCOPE STEEL LLC *,DELTA,OH,43515,6767 COUNTY ROAD 9,41.57,-84.04,297807.1,297681.1,57.5,68.5,122409.6,
1007880,NORTH WELD SANITARY LANDFILL,AULT,CO,80610,40000 WELD COUNTY RD 25,40.59,-104.83,136277.4,3438.4,132837.3,1.8,3441.7,
1002593,NORTHAMPTON LANDFILL,NORTHAMPTON,MA,01060,170 GLENDALE RD,42.29,-72.72,27698.8,1.5,27697.3,,1.5,
1005319,NORTHEAST ARKANSAS REGIONAL SOLID WASTE MANAGEMENT DISTRICT,PARAGOULD,AR,72450,1810 GREENE 890 RD,36.07,-90.45,86557.8,,86557.8,,,
1002558,NORTHEAST SANITARY LANDFILL,EASTOVER,SC,29044,1581 WESTVACO RD,34.01,-80.69,22632.8,,22632.8,,,
1006653,NORTHEAST SOLITE CORPORATION,Saugerties,NY,12477,962 OLD KINGS HIGHWAY,42.05,-73.98,81101.3,80453.7,237.0,410.6,81101.3,
1005277,NORTHEASTERN UNIVERSITY,BOSTON,MA,02115,360 HUNTINGTON AVENUE,42.34,-71.09,30845.6,30813.3,14.8,17.6,30845.6,
1007729,NORTHERN OAKS RECYCLING AND DISPOSAL,HARRISON,MI,48625,513 NORTH COUNTY FARM ROAD,44.00,-84.80,30699.2,551.7,30128.8,18.8,578.5,
1005276,NORTHSHORE MINING CO - SILVER BAY,SILVER BAY,MN,55614,10 OUTER DRIVE,47.29,-91.26,621879.2,618126.4,1373.3,2379.5,494601.1,
1007647,NORTHWEST SANI LDFL,WEST SUNBURY,PA,16061,1436 WEST SUNBURY ROAD,41.02,-79.90,9920.1,721.5,9197.8,0.9,722.6,
1007062,NORTHWEST TENNESSEE LANDFILL,UNION CITY,TN,38261,518 BEECH CHAPEL ROAD,36.40,-89.15,28876.7,8.4,28868.3,,8.4,
1007587,NORTHWESTERN LANDFILL,PARKERSBURG,WV,26104,510 EAST DRY RUN ROAD,39.25,-81.49,86630.7,1995.7,84630.3,4.8,2002.5,
1004520,NORTHWESTERN UNIVERSITY,EVANSTON,IL,60208,2020 RIDGE AVE,42.05,-87.67,77878.2,77797.0,36.8,44.4,77878.2,
1004522,NORTHWESTERN UNIVERSITY CHICAGO CAMPUS,CHICAGO,IL,60611,410 E HURON,41.90,-87.62,28404.9,28375.9,13.3,15.8,28404.9,
1007343,NOURYON SURFACE CHEMISTRY LLC,MORRIS,IL,60450,8005 NORTH TABLER RD.,41.41,-88.34,51541.7,51479.2,28.5,34.0,51541.7,
1002046,NOVA CHEMICALS OLEFINS LLC,GEISMAR,LA,70734,5205 HIGHWAY 3115,30.23,-91.05,668464.5,667986.6,218.0,259.9,463254.6,
1003098,NOVARTIS PHARMACEUTICALS CORPORATION,EAST HANOVER,NJ,07936,59 Route 10,40.81,-74.38,16319.8,16297.4,9.0,13.4,16319.8,
1004191,NOVELIS ALUMINUM CORPORATION,BEREA,KY,40403,302 MAYDE ROAD,37.60,-84.31,49502.3,49451.3,23.3,27.7,49502.3,
1003434,NOVELIS CORP - GREENSBORO,GREENSBORO,GA,30642,1261 WILLOW RUN RD.,33.56,-83.20,35664.7,35625.4,17.5,21.8,35664.7,
1002583,NOVELIS CORPORATION,OSWEGO,NY,13126,448 CO RTE 1A,43.49,-76.46,195148.0,194946.9,91.8,109.4,195148.0,
1007749,NPCA COMBUSTION TURBINE PROJECT #2,LODI,CA,95242,12745 N THORNTON RD,38.09,-121.39,5507.8,5502.3,2.5,3.0,,5507.8
1000779,NRG Dunkirk Power,DUNKIRK,NY,14048,106 POINT DRIVE NORTH,42.49,-79.35,544.6,544.1,0.3,0.3,544.6,0.0
1005133,NTC/MCRD ENERGY FACILITY,SAN DIEGO,CA,92140,,32.74,-117.21,11457.2,11445.1,5.5,6.6,11457.2,
1007921,NUCOR STEEL - ARKANSAS,BLYTHEVILLE,AR,72315,7301 EAST COUNTY ROAD 142,35.94,-89.73,376064.6,375952.3,51.3,61.1,108985.9,
1002266,NUCOR STEEL - BERKELEY,HUGER,SC,29450,1455 HAGAN AVENUE,33.00,-79.88,666332.0,666104.6,103.8,123.7,192949.9,
1005777,NUCOR STEEL - UTAH,PLYMOUTH,UT,84330,7285 W 21200 N,41.88,-112.20,248509.6,213594.2,34861.8,53.6,84581.4,
1006341,NUCOR STEEL AUBURN INC,AUBURN,NY,13021,25 QUARRY ROAD,42.95,-76.57,103818.9,103770.7,22.0,26.2,38643.9,
1004152,NUCOR STEEL BIRMINGHAM INC,BIRMINGHAM,AL,35234,2301 FL SHUTTLESWORTH DRIVE,33.55,-86.81,102859.5,102816.8,19.5,23.2,36079.2,
1007946,NUCOR STEEL DARLINGTON,DARLINGTON,SC,29540,300 STEEL MILL RD,34.38,-79.90,198863.6,198778.1,39.0,46.5,76003.5,
1005976,NUCOR STEEL DECATUR,TRINITY,AL,35673,4301 IVERSON BOULEVARD,34.64,-87.09,401422.3,401282.6,63.8,76.0,134992.4,
1002958,NUCOR STEEL HERTFORD COUNTY,COFIELD,NC,27922,1505 RIVER RD,36.36,-76.81,309477.2,309349.0,58.5,69.7,124495.4,
1004151,NUCOR STEEL INDIANA,CRAWFORDSVILLE,IN,47933,4537 S NUCOR RD,39.97,-86.83,357828.9,357661.5,76.3,91.2,120527.1,
1006144,NUCOR STEEL JACKSON INC,FLOWOOD,MS,39232,3630 4TH STREET,32.31,-90.14,97691.1,97648.6,19.3,23.2,34577.9,
1002621,"NUCOR STEEL KANKAKEE, INC.",BOURBONNAIS,IL,60914,ONE NUCOR WAY,41.18,-87.86,128831.2,128776.4,25.0,29.8,53265.9,
1007577,"NUCOR STEEL MARION, INC. (0351010017)",MARION,OH,43302,912 CHENEY AVE,40.57,-83.14,96176.9,96135.8,18.8,22.4,39977.4,
1003093,NUCOR STEEL MEMPHIS INC,MEMPHIS,TN,38109,3601 PAUL R LOWRY ROAD,35.05,-90.15,196262.8,196155.4,49.0,58.4,90657.5,
1007695,NUCOR STEEL NEBRASKA,NORFOLK,NE,68701,2911 EAST NUCOR ROAD,42.08,-97.36,208084.8,207985.6,45.3,53.9,89783.2,
1000029,NUCOR STEEL SEATTLE INC,SEATTLE,WA,98106,2424 SOUTHWEST ANDOVER STREET,47.57,-122.37,146394.4,146344.0,23.0,27.4,48874.4,
1005832,NUCOR STEEL-TEXAS,JEWETT,TX,75846,8812 US HIGHWAY 79 S,31.35,-96.17,168155.4,168062.1,42.0,51.3,75442.6,
1007642,NUCOR-YAMATO STEEL CO,BLYTHEVILLE,AR,72316,5929 E. STATE HWY. 18,35.90,-89.78,475703.7,475456.2,112.5,135.0,209331.7,
1004765,NUGEN ENERGY LLC,MARION,SD,57043,27283 447TH AVE.,43.43,-97.26,194607.0,194406.4,91.5,109.1,194607.0,
1010066,NXP Semiconductors - EB site,Austin,TX,78721,3501 Ed Bluestein Blvd.,30.27,-97.67,96619.1,7769.2,3.8,1491.8,7777.4,
1010067,NXP Semiconductors - OH site,Austin,TX,78735,6501 W. William Cannon Dr.,30.24,-97.87,129853.7,9924.3,4.8,835.9,9934.7,
1010083,NXP Semiconductors Chandler Site,Chandler,AZ,85224,1300 N. Alma School Rd.,33.32,-111.86,124510.5,11570.0,5.5,575.4,11582.1,
1003824,NYS OGS SHERIDAN STEAM PLANT,ALBANY,NY,12210,79 SHERIDAN AVENUE,42.65,-73.75,80815.3,80731.7,38.0,45.6,80815.3,
1007855,Naples Landfill,NAPLES,FL,34117,3750 WHITE LAKE BOULEVARD,26.17,-81.66,30854.8,1.2,30811.0,42.6,62.1,
1000763,Narrows Generating Station,BROOKLYN,NY,11232,53RD ST AND 1ST AVE,40.65,-74.02,66469.0,66390.5,33.5,45.0,66469.0,
1001260,Nassau Energy LLC,GARDEN CITY,NY,11530,185 CHARLES LINDBERGH BLVD,40.73,-73.59,201412.5,201205.9,91.3,115.3,201412.5,
1013382,Natgasoline LLC,Beaumont,TX,77705,2366 Sulphur Plant Road,30.03,-94.06,485969.1,485405.4,197.8,365.9,265747.7,
1012318,National Institute of Standards and Technology,Gaithersburg,MD,20899,"100 Bureau Drive, MS 1730",39.14,-77.22,39136.2,39093.9,18.8,23.5,39136.2,
1010576,Natural Soda,Rifle,CO,81650,3200 County Road 31,39.93,-108.40,40760.9,40718.7,19.3,22.9,40760.9,
1006206,NatureSweet USA LLC. - Willcox Facility,Willcox,AZ,85643,26050 S NatureSweet Avenue,32.42,-110.04,30115.8,30083.1,14.5,18.2,30115.8,
1000991,Naughton,KEMMERER,WY,83101,HWY 189 7 MILES SW KEMMERER,41.76,-110.60,5094003.6,5054105.9,14594.5,25303.2,,5094003.6
1000999,Navajo Generating Station,PAGE,AZ,86040,,36.90,-111.39,13960705.9,13848855.8,40913.3,70936.8,1888.5,13958817.4
1001816,Naval Base Kitsap Bremerton,Bremerton,WA,98314,120 South Dewey Street,47.56,-122.65,43240.0,43194.2,20.8,25.0,43240.0,
1003756,Naval Medical Center San Diego,San Diego,CA,92134,34800 Bob Wilson Drive,32.73,-117.14,20303.8,20283.0,9.5,11.3,20303.8,
1000286,Naval Station - Great Lakes,Great Lakes,IL,60088,"310 Seabee Way, Bldg. 1H",42.31,-87.83,31243.5,31210.9,14.8,17.9,31243.5,
1002311,Naval Submarine Base New London,Groton,CT,06349,,41.40,-72.09,30874.0,30839.9,15.0,19.1,30874.0,
1000756,Naval Support Activity Bethesda,BETHESDA,MD,20889,8901 WISCONSIN AVENUE,39.00,-77.10,41135.2,41091.3,19.5,24.4,41135.2,
1007019,Nearman Creek,KANSAS CITY,KS,66104,4240 NORTH 55TH STTREET,39.17,-94.70,1077774.5,1069365.2,3076.0,5333.3,306.3,1077468.2
1000444,Nebo Power Station,PAYSON,UT,84651,1265 Bamberger Road,40.06,-111.73,181229.9,181045.8,84.0,100.1,,181229.9
1001026,Nebraska City Station,NEBRASKA CITY,NE,68410,7264 L ROAD,40.62,-95.78,8893494.1,8823810.6,25489.5,44194.0,2.8,8893491.3
1004039,"Nebraska Corn Processing, LLC",Cambridge,NE,69022,107 Potter Street,40.28,-100.16,54735.2,54678.8,25.8,30.7,54735.2,
1013391,Nederland Terminal,Nederland,TX,77627,2712 Nederland Ave.,29.96,-94.00,25643.0,25616.7,12.0,14.3,25643.0,
1001332,Neenah Energy Facility,NEENAH,WI,54956,200 COUNTY ROAD CB,44.19,-88.51,142885.3,142740.6,66.0,78.7,326.4,142558.9
1001125,Neil Simpson II,GILLETTE,WY,82718,13151 HIGHWAY 51,44.29,-105.38,844842.7,840458.4,223.0,4161.3,232.1,844610.6
1000827,Neil Simpson II (CT2),GILLETTE,WY,82718,13151 HIGHWAY 51,44.29,-105.38,6566.4,6559.8,3.0,3.6,4.9,6561.5
1006459,Nelson County Solid Waste Disposal Facility,Bardstown,KY,40004,1025 Airport Road,37.82,-85.54,68144.5,,68144.5,,,
1001353,Nelson Energy Center,Rock Falls,IL,61071,1311 Nelson Road,41.77,-89.61,1342281.1,1340917.7,622.0,741.4,1342.1,1340939.0
1011256,Nelson Gardens Landfill,San Antonio,TX,78223,8963 Nelson Road,29.33,-98.67,103205.8,,103205.8,,,
1000513,Nelson Industrial Steam Company,Westlake,LA,70669,3500 Houston River Road,30.29,-93.29,1833362.5,1828521.0,1431.8,3409.7,1833362.5,
1006488,Nemak USA Inc. - Gateway,SHEBOYGAN,WI,53082,4243 Gateway Drive,43.71,-87.75,28119.8,28090.8,13.3,15.8,28119.8,
1011633,Nestle Purina Petcare Co.,Davenport,IA,52802,607 Schmidt Road,41.51,-90.61,25591.0,25564.7,12.0,14.3,25591.0,
1006970,Nestle USA Inc. - Anderson,Anderson,IN,46013,4301 W. 73rd Street,40.04,-85.75,58610.4,58549.6,27.8,33.1,58610.4,
1000884,New Castle,WEST PITTSBURG,PA,16160,2189 ST RT 168 SOUTH,40.94,-80.37,273192.4,272914.5,126.5,151.4,291.0,272901.4
1001234,New Gulf Power Facility,BOLING,TX,77420,206 VAT ROAD #A,29.26,-95.90,16044.9,16028.5,7.5,8.9,,16044.9
1005996,New Haven Harbor Station,NEW HAVEN,CT,06512,600 Connecticut Avenue,41.28,-72.90,50234.9,50120.8,37.5,76.6,1883.7,48351.2
1000715,New Madrid Power Plant,NEW MADRID,MO,63869,41 ST JUDE INDUSTRIAL PARK,36.51,-89.56,6904702.9,6868490.0,1806.8,34406.2,226.2,6904476.7
1009604,New York Presbyterian Hospital,New York,NY,10032,622 West 168th Street,40.84,-73.94,59768.7,59683.9,33.5,51.3,59768.7,
1009696,New York Presbyterian Hospital- 525 E 68th St,New York,NY,10021,525 E 68th Street,40.62,-73.92,75321.2,75240.2,36.3,44.7,75321.2,
1000348,New-Indy Catawba LLC,CATAWBA,SC,29704,5300 CURETON FERRY ROAD,34.85,-80.89,143980.0,130687.8,6893.3,6399.0,71123.9,
1005938,"New-Indy Ontario, LLC",ONTARIO,CA,91761,5100 JURUPA ST,34.05,-117.54,228965.7,228729.5,107.8,128.4,228965.7,
1006048,New-Indy Oxnard LLC,OXNARD,CA,93033,5936 PERKINS ROAD,34.14,-119.18,118179.6,118057.9,55.5,66.2,118179.6,
1001239,Newark Bay Cogen,NEWARK,NJ,07105,414 462 AVE P,40.72,-74.13,16814.4,16797.4,7.8,9.2,744.3,16070.0
1010973,"Newark Energy Center, LLC",Newark,NJ,07105,955 Delancy Street,40.71,-74.13,1670034.8,1668338.7,773.8,922.3,0.0,1670034.8
1001181,Newington,NEWINGTON,NH,03801,165 GOSLING RD,43.10,-70.78,112484.7,112209.2,84.8,190.7,2337.5,110147.2
1000170,Newington Energy,NEWINGTON,NH,03801,200 SHATTUCK WAY,43.10,-70.80,339086.6,338658.8,176.0,251.8,3045.0,336041.6
1006966,Newman,EL PASO,TX,79934,4900 STAN ROBERTS ST,31.99,-106.43,1709101.4,1707366.4,791.5,943.5,1147.4,1707954.0
1010139,Newport Fab LLC (dba TowerJazz),Newport Beach,CA,92660,4321 Jamboree Road,33.66,-117.86,87280.6,11572.4,5.5,10308.4,11584.5,
1001005,Newton,NEWTON,IL,62448,6725 N 500TH,38.94,-88.28,3061528.1,3037553.9,8768.5,15205.7,,3061528.1
1007591,Newton County Landfill,Deweyville,TX,77614,2372 County Road 3870,30.34,-93.84,125470.3,,125470.3,,,
1011339,Newton Mcdonald county Landfill Inc.,Neosho,MO,64850,525 austin ave,36.81,-94.38,12283.5,,12283.5,,,
1000939,Nichols Station,AMARILLO,TX,79108,7201 N LAKESIDE DRIVE,35.28,-101.75,551681.0,551120.9,255.5,304.6,19.3,551661.7
1000541,Niland Gas Turbine Plant,NILAND,CA,92257,402 EAST BEAL ROAD,33.24,-115.50,35693.0,35656.8,16.5,19.7,,35693.0
1001606,Ninemile Point,WESTWEGO,LA,70094,1617 RIVER ROAD,29.95,-90.15,4127523.2,4123332.1,1912.0,2279.1,4447.5,4123075.7
1001270,Nissequogue Cogen,STONY BROOK,NY,11794,GYMNASIUM ROAD,40.92,-73.13,190032.1,189838.4,88.3,105.5,,190032.1
1010605,Nixon Refinery,Nixon,TX,78140,11372 US Highway 87 East,29.26,-97.79,23020.8,22755.1,199.5,66.2,22849.3,
1001542,Noblesville,NOBLESVILLE,IN,46060,21225 RIVERWOOD AVE,40.10,-85.97,597224.7,596619.2,276.3,329.3,224.7,597000.0
1014698,Norbord South Carolina Inc.,Kinards,SC,29355,564 Woodyard Road,34.39,-81.80,31115.2,27397.9,543.0,3174.3,31115.2,
1014637,Norbord Texas Jefferson Inc.,Jefferson,TX,75657,500 Nexfor Blvd,32.78,-94.37,40940.3,39443.1,227.8,1269.5,40940.3,
1014657,"Norbord Texas Nacogdoches, Inc.",Nacogdoches,TX,75963,2301 SE Stallings Dr,31.58,-94.65,22695.0,21968.1,111.5,615.4,22695.0,
1014636,"Norbord, Inc. (Huguley)",Lanett,AL,36863,4400 Barton Industrial Blvd.,32.82,-85.23,44366.7,43686.4,111.8,568.6,44366.7,
1005911,Norco Manufacturing Complex,Norco,LA,70079,15536 River Road,30.00,-90.40,3901231.1,3821971.0,48796.8,30463.3,2689728.0,
1004562,Norris Farms Landfill,Baltimore,MD,21222,101 Norris Lane,39.28,-76.49,4657.8,,4657.8,,,
1000108,North 1st,BROOKLYN,NY,11211,NORTH 1ST & 47-79 RIVER ST,40.72,-73.97,31069.9,31038.7,14.3,17.0,47.8,31022.1
1011242,North American Hoganas,Hollsopple,PA,15935,111 Hoganas Way,40.19,-78.93,30463.1,30442.3,9.5,11.3,20125.9,
1002977,North American Stainless,Ghent,KY,41045,6870 Highway 42 East,38.73,-85.00,340528.5,340262.2,121.5,144.8,258367.9,
1002975,North Chicago Facility,NORTH CHICAGO,IL,60064,1401 SHERIDAN RD,42.33,-87.84,68458.4,68387.7,32.3,38.4,68458.4,
1000549,North Island,CORONADO,CA,92118,BUILDING 353,32.71,-117.19,17806.1,17788.0,8.3,9.8,17806.1,
1006069,North Omaha Station,OMAHA,NE,68112,7475 PERSHING DRIVE,41.33,-95.95,1900345.2,1885574.5,5404.3,9366.4,,1900345.2
1012181,North Pacific Paper Company LLC,Longview,WA,98632,3001 Industrial Way,46.12,-122.97,37344.8,37306.4,17.5,20.9,37344.8,
1001197,North Valmy,VALMY,NV,89438,23755 Treaty Hill Road,40.88,-117.15,1483359.3,1471730.3,4253.8,7375.2,0.0,1483359.3
1006645,Northampton Generating Plant,NORTHAMPTON,PA,18067,1 HORWITH DRIVE,40.69,-75.48,272434.5,270004.7,908.3,1521.6,77.7,272356.8
1000862,Northeastern,Oologah,OK,74053,7300 E. Hwy 88,36.43,-95.70,3832350.9,3809704.2,8383.5,14263.2,2719.5,3829631.3
1001233,Northeastern Power Company,MCADOO,PA,18237,RT 309 SOUTH,40.87,-75.99,238131.5,236478.4,603.5,1049.6,186.1,237945.3
1013349,Northern Light - Eastern Maine Medical Center,Bangor,ME,04401,489 State Street,44.81,-68.75,25361.5,25334.9,12.0,14.6,25361.5,
1010064,Mississippi Canyon 109 A,Offshore,LA,00000,,28.86,-88.93,63059.9,23259.7,39786.8,13.4,23266.9,
1002651,Mississippi Canyon 650 A,Offshore,LA,00000,,28.34,-88.27,34263.7,27827.6,6410.8,25.3,26131.6,
1011527,Mississippi Canyon 724 Gulfstar 1 (Tubular Bells),Offshore,LA,00000,,28.23,-89.00,94944.3,93893.4,930.3,120.7,79679.2,
1002344,Mobile 916,Offshore,AL,00000,,30.09,-87.88,21058.7,18365.4,2682.3,11.0,18186.5,
1010719,Mobile Bay - 823 A,Offshore,AL,00000,30.188952N; -88.163127W,30.19,-88.16,26416.4,20930.2,5468.0,18.2,19578.4,
1002507,Mobile Bay - Northwest Gulf Platform,Offshore,AL,00000,,30.19,-88.12,29054.3,27298.7,1736.3,19.4,26470.1,
1006956,Monopod Platform,Anchorage,AK,99503,,60.90,-151.58,51381.2,45709.2,5628.8,43.2,42210.4,
1003559,"Nakika, MMS Platform ID 02481, Complex ID 1001-1",Offshore,LA,00000,,28.52,-88.29,149533.4,143511.8,5873.8,147.8,129477.4,
1001776,"Nansen Spar, East Breaks 602 Platform",Offshore,TX,00000,,27.37,-93.53,31280.1,29663.2,1596.0,20.9,29218.7,
1007288,"Neptune, GC-613",Offshore,LA,00000,,27.37,-89.92,55832.2,51088.1,4706.3,37.8,49415.9,
1008827,Mobley  Gas Plant,Smithfield,WV,26437,14624 North Fork Road,39.50,-80.56,118012.8,107802.3,10149.8,60.8,103888.0,
1006386,Mont Belvieu Complex,Mont Belvieu,TX,77580,10207 FM 1942,29.86,-94.91,2115819.5,2105096.9,9389.0,1333.6,1947833.2,
1004614,Mont Belvieu Fractionator,Mont Belvieu,TX,77520,10319 highway 146 North,29.84,-94.90,680547.4,678780.6,1390.8,376.1,656244.9,
1011018,Mont Belvieu Fractionators,Mont Belvieu,TX,77580,,29.85,-94.91,266425.2,264441.8,1836.8,146.6,241958.9,
1004893,Monument Gas Plant,Monument,NM,84265,8201 W Hwy 322,32.62,-103.29,121597.0,113531.5,8022.5,43.0,57465.1,
1010748,Moundsville Fractionation Plant,Moundsville,WV,26041,,39.91,-80.80,128031.9,127745.6,219.0,67.3,114150.9,
1012151,Mt. Olive Gas Plant,Ruston,LA,71268,792-842 Woods Rd.,32.57,-92.68,36698.4,34967.2,1724.0,7.2,12366.0,
1006697,NGPL Interconnect,Garrison,TX,75946,Outside of Garrison,31.83,-94.49,35791.4,35458.1,319.0,14.3,23583.8,
1002868,NORTH CROSS COMP STATION 4,MCCAMEY,TX,79752,4.3 M W ON US 67/385,31.11,-102.30,39810.0,38660.8,1127.8,21.5,38133.0,
1013396,Nacogdoches Amine and Dehydration Plant,Nacogdoches,TX,75961,,31.49,-94.64,170192.3,163646.9,6505.8,39.6,26375.7,
1008924,National Helium Plant,LIBERAL,KS,67901,,37.16,-100.76,46465.2,44432.7,2029.5,3.0,4927.2,
1011497,Natrium Extraction and Fractionation Facility,Proctor,WV,26055,14786 Energy Road,39.76,-80.86,127914.3,127308.7,535.0,70.6,120165.5,
1005069,Neptune Gas Plant,Centerville,LA,70522,120 Truckline Road,29.73,-91.44,143905.1,139535.3,4292.0,77.8,135954.0,
1013052,Newberry Gas Plant,Midland,TX,79706,,31.85,-101.78,141047.2,127160.5,13825.0,61.7,59176.4,
1005070,Norco Fractionation Plant,Norco,LA,70079,15608 Highway 61,30.01,-90.42,142083.4,140967.4,1032.0,84.0,133675.2,
1004534,North DeSoto Central Facility,Frierson,LA,71207,1679 Gravel Point Rd.,32.24,-93.65,175692.8,167927.9,7719.0,45.9,80522.6,
1011281,North Louisiana Gas Plant,Frierson,LA,71027,1716 Friendship Road,32.23,-93.68,62160.4,55583.0,6559.3,18.2,31556.1,
1005071,North Terrebonne Gas Plant,Gibson,LA,70358,449 Shell E&P Court,29.63,-90.93,229860.3,229353.6,378.0,128.7,228303.2,
1007865,Northridge Gas Plant,Calvin,OK,74531,,34.85,-96.23,45111.8,43248.2,1839.5,24.1,43204.8,
1010119,O'Connor Gas Plant,LaSalle,CO,80645,,40.35,-104.59,59068.3,57620.8,1424.3,23.2,37478.7,
1013361,MountainWest Pipeline - Blind Canyon Station (Tran),Vernal,UT,84078,,40.57,-109.33,26311.7,24105.0,2193.3,13.4,24127.2,
1004089,MountainWest Pipeline - Oak Spring Station (Tran),SPRING GLEN,UT,84526,,39.65,-110.98,61128.4,59963.5,1131.3,33.7,60024.1,
1005989,MountainWest Pipeline - Rock Springs Station (Tran),ROCK SPRINGS,WY,82901,,41.52,-109.31,86546.2,70745.3,15761.3,39.6,70792.7,
1006152,Mullinville Compressor Station,Mullinville,KS,67109,14049 17th Ave.,37.58,-99.48,88653.4,78712.8,9896.8,43.8,78787.3,
1008740,NFGSC BUFFALO STATION,Washington,PA,15301,169 Coffeys Crossing Road,40.16,-80.34,10117.7,2163.8,7952.8,1.2,2164.8,
1008315,NFGSC CONCORD STATION,SPRINGVILLE,NY,14141,5510 GENESSEE ROAD,42.55,-78.78,65747.0,38032.3,27693.3,21.5,38066.1,
1001829,NFGSC ELLISBURG STATION,Genessee,PA,16923,188 Rose Lake Road,41.90,-77.91,117501.9,53483.3,63988.8,29.8,53513.0,
1012269,NFGSC HINSDALE STATION,Hinsdale,NY,14743,4052 Phillips Rd,42.18,-78.39,57434.2,52489.7,4915.0,29.5,52543.1,
1012600,NFGSC MERCER COMPRESSOR STATION,Mercer,PA,16137,1249 Greenville Mercer Road,41.28,-80.27,25249.7,12713.3,12529.3,7.2,12724.7,
1009062,NFGSC ROYSTONE STATION,SHEFFIELD,PA,16347,1878 ROUTE 6,41.72,-78.97,32130.0,9985.9,22139.0,5.1,9951.5,
1011005,"NGPL Station 102, Balko OK",Balko,OK,73931,,36.56,-100.88,29394.1,19871.6,9511.5,11.0,19881.1,
1002745,"NGPL Station 103, Minneola, KS",MINNEOLA,KS,67865,12653 114TH ROAD,37.52,-99.96,49717.2,46228.0,3463.3,25.9,46272.1,
1002917,"NGPL Station 105 Glasco, KS",Glasco,KS,67445,687 Deer Rd,39.36,-97.80,59695.5,56687.4,2976.3,31.9,56742.9,
1002815,"NGPL Station 106 Beatrice, NE",BEATRICE,NE,68310,21372 US HIGHWAY 77,40.32,-96.75,46697.1,43817.1,2855.3,24.7,43859.6,
1002413,"NGPL Station 107 Emerson, IA",Emerson,IA,51533,38605 Hutchings Ave.,41.06,-95.45,100448.2,96798.2,3595.8,54.2,96893.9,
1002456,"NGPL Station 108 Truro, IA",TRURO,IA,50257,1580 HIGHWAY G64,41.23,-93.78,71248.7,65949.5,5262.3,37.0,66011.5,
1002075,"NGPL Station 109 Harper, IA",HARPER,IA,52231,20743 285TH AVENUE,41.36,-92.06,108505.8,85691.3,22766.5,48.0,85753.3,
1002930,"NGPL Station 110 Geneseo, IL",GENESEO,IL,61254,16648 ILLINOIS HIGHWAY 82,41.39,-90.17,64031.8,60681.3,3316.5,34.0,60740.1,
1008080,"NGPL Station 194 Wilson, KS",Wilson,KS,67490,155  5th Street,37.57,-95.94,43089.7,41241.7,1824.8,23.2,41282.6,
1003140,"NGPL Station 195 Haddam, KS",Haddam,KS,66994,328 16th Rd,39.80,-97.33,28630.3,27390.1,1224.8,15.5,27417.4,
1012159,"NGPL Station 196 Unadilla, NE",Syracuse,NE,68446,2382 E Road,40.73,-96.24,11973.2,10684.2,1283.0,6.0,10693.8,
1000202,"NGPL Station 198 Knoxville, IA",KNOXVILLE,IA,50138,1616 165TH AVE,41.29,-93.03,47359.2,45832.1,1501.5,25.6,45877.5,
1012915,"NGPL Station 303 Lufkin, TX",Lufkin,TX,75901,7830 FM 58,31.24,-94.70,38526.4,35541.4,2965.0,20.0,35574.7,
1009085,"NGPL Station 305, Texarkana, AR",Texarkana,AR,71854,5121 Joey Lane,33.47,-93.94,14475.0,13186.8,1280.8,7.5,13199.0,
1009087,"NGPL Station 306, Malvern, AR",Malvern,AR,72104,5560 Ridge Rd.,34.27,-92.82,34385.8,4896.9,29486.3,2.7,4867.7,
1002918,"NGPL Station 307, Searcy, AR",SEARCY,AR,72143,2227 HIGHWAY 267 SOUTH,35.21,-91.77,36605.3,15399.7,21197.0,8.6,15391.1,
