Facility Id,Facility Name,City,State,Zip Code,Address,Latitude,Longitude,Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,Stationary Combustion,Electricity Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000048,"ALLISON TRANSMISSION, Inc.",INDIANAPOLIS,IN,46222,One Allison Way,39.78,-86.24,6229.8,6208.4,6.3,15.2,6229.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004327,ALMATIS INC - BAUXITE ARKANSAS,Benton,AR,72015,4701 ALCOA ROAD,34.58,-92.53,67719.7,67650.1,31.8,37.8,67719.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007622,ALON REFINING KROTZ SPRINGS INC,KROTZ SPRINGS,LA,70750,356 S. LEVEE RD,30.53,-91.75,549791.7,545742.4,1966.3,2083.0,278068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007291,ALPHA RIDGE LANDFILL,MARRIOTTSVILLE,MD,21104,2350 MARRIOTTSVILLE ROAD,39.31,-76.90,21114.9,77.4,21034.3,3.3,81.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013670,ALTIVIA Institute Facilities,Dunbar,WV,25064,250 Carbide Rd,38.38,-81.78,105582.2,105473.1,49.8,59.3,105582.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007401,"ALTIVIA Petrochemicals, LLC - HAVERHILL COMPLEX",HAVERHILL,OH,45636,1019 HAVERHILL OHIO FURNACE ROAD,38.59,-82.82,27363.8,27335.3,13.0,15.5,27363.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007263,ALTO COLUMBIA LLC,BOARDMAN,OR,97818,71335 RAIL LOOP DRIVE,45.86,-119.66,39160.4,39119.8,18.5,22.1,39160.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007264,ALTO MAGIC VALLEY LLC,BURLEY,ID,83318,2600 WASHINGTON AVENUE,42.52,-113.82,56649.2,56590.6,26.8,31.9,56649.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003268,ALTON STEEL COMPANY,ALTON,IL,62002,#5 CUT ST.,38.88,-90.15,22162.3,22147.0,7.0,8.3,15072.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005184,ALYESKA PIPELINE SE/TAPS PUMP STATION 01,PRUDHOE BAY,AK,99734,,70.26,-148.62,68736.6,68665.9,32.3,38.4,68736.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005781,"ALYESKA PIPELINE SERVICE COMPANY, Valdez Marine Terminal",VALDEZ,AK,99686,300 DAYVILLE ROAD,61.08,-146.39,21050.9,20978.1,21.5,51.3,21050.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005491,"AM/NS Calvert, LLC",CALVERT,AL,36513,1 AM/NS Way,30.80,-88.10,518893.4,518358.0,244.3,291.1,518893.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005712,AMALGAMATED SUGAR CO LLC,TWIN FALLS,ID,83301,2320 ORCHARD DR. E.,42.53,-114.43,231526.7,230940.9,228.5,357.3,216468.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006412,AMALGAMATED SUGAR CO LLC,PAUL,ID,83347,50 SOUTH 500 WEST,42.61,-113.76,285565.9,275239.9,10015.5,310.5,234339.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005707,AMALGAMATED SUGAR CO LLC,NAMPA,ID,83687,138 WEST KARCHER ROAD,43.61,-116.58,353112.4,204549.1,148418.5,144.8,188436.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007178,AMEA Sylacauga Plant,SYLACAUGA,AL,35150,125 THOMPSON LANE,33.17,-86.28,55059.3,55003.4,25.5,30.4,,55059.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004732,AMERICAN ACRYL PASADENA,PASADENA,TX,77507,"4631 Old Hwy 146, Suite B",29.62,-95.07,73207.9,73132.3,34.5,41.1,73207.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005432,AMERICAN AIRLINES,TULSA,OK,74116,3800 NORTH MINGO ROAD,36.20,-95.87,35268.8,35223.5,18.5,26.8,35268.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004417,AMERICAN AVENUE LANDFILL,KERMAN,CA,93630,18950 W AMERICAN AVENUE,36.67,-120.14,113433.0,0.0,113433.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005327,AMERICAN CAST IRON PIPE CO,BIRMINGHAM,AL,35207,2930 NORTH 16TH STREET,33.55,-86.83,168767.7,168042.1,271.8,453.9,168767.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008041,AMERICAN COLLOID,Colony,WY,82710,,44.87,-104.15,52668.2,52571.8,39.5,56.9,52668.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006354,AMERICAN CRYSTAL SUGAR - CROOKSTON,CROOKSTON,MN,56716,1201 Hwy 75 South,47.76,-96.63,303364.4,268303.1,34002.5,1058.8,245260.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005751,AMERICAN CRYSTAL SUGAR - E GRAND FORKS,EAST GRAND FORKS,MN,56721,1020 Business Hwy 2,47.93,-97.01,358089.3,286119.6,69879.5,2090.2,206074.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005753,AMERICAN CRYSTAL SUGAR - HILLSBORO,HILLSBORO,ND,58045,121 Highway 81 NE,47.44,-97.06,473350.7,414629.9,56856.3,1864.6,382164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006877,AMERICAN CRYSTAL SUGAR - MOORHEAD,MOORHEAD,MN,56560,2500 NORTH 11TH STREET,46.90,-96.76,312400.5,266214.4,45139.5,1046.6,244752.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002552,AMERICAN ENVIRONMENTAL LANDFILL,SAND SPRINGS,OK,74063,212 N. 177TH W. AVENUE,36.16,-96.19,241506.0,36.6,241431.3,38.1,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000007,AMERICAN GYPSUM - BERNALILLO (WALLBOARD) PLANT,BERNALILLO,NM,87004,1000 N HILL RD,35.33,-106.53,16693.6,16676.6,7.8,9.2,16693.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005175,AMERICAN GYPSUM CO /GYPSUM WALLBOARD PLT,DUKE,OK,73532,0.25 MILES W OF,34.66,-99.59,96069.9,95970.7,45.3,53.9,96069.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007404,AMERICAN GYPSUM COMPANY,GYPSUM,CO,81637,740 Highway #6,39.66,-106.96,75047.4,74970.1,35.3,42.0,75047.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004845,AMERICAN GYPSUM COMPANY,ALBUQUERQUE,NM,87113,4600 Paseo Del Norte NE,35.17,-106.59,46102.9,46055.2,21.8,25.9,46102.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005590,AMERICAN REFINING GROUP INC,BRADFORD,PA,16701,77 NORTH KENDALL AVENUE,41.97,-78.63,111088.6,109595.0,981.0,512.6,106936.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001860,AMERICAN SUGAR REFINING INC - Chalmette Refinery,ARABI,LA,70032,7417 N PETERS ST,29.95,-90.00,140597.5,140452.3,66.3,79.0,140597.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006919,AMERICAN SYNTHETIC RUBBER,LOUISVILLE,KY,40216,4500 CAMPGROUND ROAD,38.21,-85.85,160339.7,159458.6,327.8,553.4,160339.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001962,AMERICAS STYRENICS LLC - ST JAMES PLANT,ST. JAMES,LA,70086,9901 HWY 18,30.08,-90.92,596881.7,595588.8,425.8,867.2,596881.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005072,"AMGEN MANUFACTURING, LIMITED",JUNCOS,PR,00777,RD 31 KM 24.6,18.24,-65.91,36979.0,36853.2,37.0,88.8,36979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008730,AMP Fremont Energy Center,Fremont,OH,43420,1275 Miarer Rd,41.36,-83.12,1510774.8,1509240.9,699.8,834.1,,1510774.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004746,ANALOG DEVICES,CAMAS,WA,98607,4200 NW PACIFIC RIM BLVD,45.60,-122.45,18988.7,2173.1,1.0,2775.0,2175.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006810,ANCHOR ACQUISITION LLC MONACA PLT,MONACA,PA,15061,400 9TH STREET,40.69,-80.27,35946.8,35919.9,12.3,14.6,26064.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004508,ANCHOR HOCKING GLASS CO PLANT NO 1 *,LANCASTER,OH,43130,1115 WEST FIFTH AVENUE,39.72,-82.62,83887.5,83814.6,33.3,39.6,71038.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007341,ANCHORAGE REGIONAL LANDFILL,EAGLE RIVER,AK,99577,15500 E. EAGLE RIVER LOOP RD,61.29,-149.60,171802.7,66.4,171736.0,0.3,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007839,ANDERSON LANDFILL,ANDERSON,CA,96007,18703 CAMBRIDGE ROAD,40.42,-122.36,29973.0,,29973.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005392,ANGELINA COUNTY WASTE MANAGEMENT CENTER,LUFKIN,TX,75901,7521 FM 58,31.25,-94.70,108732.5,,108732.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002263,ANGUS CHEMICAL CO,STERLINGTON,LA,71280,350 LOUISIANA HIGHWAY 2,32.69,-92.08,138350.2,100093.4,47.5,38209.3,100197.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002576,ANHEUSER BUSCH BALDWINSVILLE BREWERY,BALDWINSVILLE,NY,13027,2885 BELGIUM ROAD,43.17,-76.31,25630.9,25582.3,18.5,30.1,25630.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006111,ANHEUSER BUSCH INC,COLUMBUS,OH,43229,700 SCHROCK ROAD,40.10,-82.99,34823.1,34769.2,21.8,32.2,34823.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002867,ANHEUSER BUSCH INC. - L.A. BREWERY,VAN NUYS,CA,91406,15800 ROSCOE BOULEVARD,34.22,-118.48,32789.5,32727.1,24.0,38.4,32789.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003352,ANHEUSER BUSCH INCORPORATED FORT COLLINS BREWERY,FORT COLLINS,CO,80524,2351 BUSCH DRIVE,40.62,-105.01,40062.6,40020.7,19.0,22.9,40062.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003176,ANHEUSER BUSCH LLC,WILLIAMSBURG,VA,23185,7801 POCAHONTAS TRAIL,37.24,-76.65,34176.8,34141.2,16.3,19.4,34176.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003224,ANHEUSER-BUSCH HOUSTON BREWERY,HOUSTON,TX,77029,775 GELLHORN DRIVE,29.77,-95.27,41103.8,41041.3,25.3,37.3,41103.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002915,ANHEUSER-BUSCH LLC,MERRIMACK,NH,03054,221 DANIEL WEBSTER HIGHWAY,42.82,-71.49,14890.4,14867.4,9.3,13.7,14890.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006147,ANHEUSER-BUSCH LLC,JACKSONVILLE,FL,32218,111 BUSCH DR.,30.43,-81.65,55669.5,55591.1,32.5,45.9,55669.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006904,"ANHEUSER-BUSCH, INC. CARTERSVI LLE BREWERY",CARTERSVILLE,GA,30120,100 BUSCH DR.,34.26,-84.78,19426.8,19378.9,17.5,30.4,19426.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003525,"ANHEUSER-BUSCH, INC. NEWARK BREWERY",NEWARK,NJ,07114,200 US HIGHWAY ONE,40.69,-74.19,23836.1,23805.0,13.3,17.9,23836.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005490,ANIMAS POWER PLANT,FARMINGTON,NM,87401,501 MCCORMICK SCHOOL ROAD,36.72,-108.19,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006178,ANN ARBOR SLF PHASE I & II,ANN ARBOR,MI,48108,4150 PLATT RD,42.23,-83.70,21436.5,,21436.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007710,ANTELOPE VALLEY RECYCLING AND DISPOSAL FACILITY,PALMDALE,CA,93551,1200 WEST CITY RANCH ROAD,34.57,-118.15,58294.3,112.0,58182.3,,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004003,APACHE JUNCTION LANDFILL,APACHE JUNCTION,AZ,85219,4050 SOUTH TOMAHAWK RD,33.38,-111.53,29789.5,,29789.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001908,APACHE NITROGEN PRODUCTS - PLANT,St. David,AZ,85630,1436 SOUTH APACHE POWDER ROAD,31.88,-110.24,462939.7,27224.4,12.8,435702.5,27252.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006777,"APEX ENVIRONMENTAL, LLC - SANITARY LANDFILL (0641000223)",AMSTERDAM,OH,43903,11 COUNTY ROAD 78,40.43,-80.91,627143.4,87.9,627055.3,0.3,88.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004352,APEX REGIONAL LANDFILL,LAS VEGAS,NV,89165,13550 US HIGHWAY 93 NORTH,36.29,-115.28,79221.8,312.8,78797.5,111.5,471.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000793,"APG Polytech, LLC",APPLE GROVE,WV,25502,27610 Huntington Road,38.66,-82.17,42061.6,42018.3,19.8,23.5,42061.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002596,APPVION - APPLETON PLT,APPLETON,WI,54911,825 E WISCONSIN AVE,44.27,-88.39,28461.9,28432.3,13.5,16.1,28461.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001423,APS Saguaro Power Plant,RED ROCK,AZ,85245,MAIL POST 228,32.55,-111.30,63795.3,63730.1,29.8,35.5,19691.1,44104.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001422,APS West Phoenix Power Plant,PHOENIX,AZ,85043,4606 WEST HADLEY,33.44,-112.16,1052152.6,1051081.3,488.8,582.6,277782.0,774370.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005906,AR GLASS CONTAINER CORP,JONESBORO,AR,72401,516 WEST JOHNSON AVENUE,35.85,-90.71,36572.2,36539.9,14.8,17.6,31246.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008034,ARBOR HILLS LANDFILL,NORTHVILLE,MI,48167,10690 W. SIX MILE RD,42.41,-83.56,191683.1,150.6,191532.5,,150.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005385,ARCELORMITTAL TUBULAR PRODUCTS USA LLC,SHELBY,OH,44875,132-140 W MAIN ST,40.88,-82.67,63133.7,63068.5,29.8,35.5,63133.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002916,ARCHER DANIEL MIDLAND COMPANY,COLUMBUS,NE,68601,3000 E 8TH STREET,41.42,-97.29,1163382.7,1150058.3,7965.8,5358.6,1158524.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001945,ARCHER DANIELS MIDLAND,MARSHALL,MN,56258,400 WEST ERIE ROAD,44.47,-95.78,170379.3,169733.0,543.5,102.8,169919.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003215,ARCHER DANIELS MIDLAND,FRANKFORT,IN,46041,2191 W CR 0 NS,40.29,-86.55,48791.1,48740.7,23.0,27.4,48791.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005935,ARCHER DANIELS MIDLAND COMPANY,LINCOLN,NE,68507,7800 THAYER STREET,40.87,-96.62,153579.6,152500.0,396.3,683.3,153579.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005940,ARCHER DANIELS MIDLAND PROCESSING,VELVA,ND,58790,1388 HIGHWAY 97,48.06,-100.92,41738.0,41694.7,19.8,23.5,41738.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004649,ARCONIC LAFAYETTE LLC,LAFAYETTE,IN,47905,3131 E MAIN ST,40.40,-86.86,38859.3,38819.3,18.3,21.8,38859.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002795,ARCONIC TENNESSEE OPERATIONS,ALCOA,TN,37701,2300 N WRIGHT RD,35.81,-83.97,203730.9,203521.0,95.8,114.1,203730.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003456,ARDEN LDFL,WASHINGTON,PA,15301,200 Rangos Lane,40.21,-80.26,24628.3,96.9,24445.0,86.4,220.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006659,ARGOS CEMENT LLC. - ROBERTA PLANT,CALERA,AL,35040,8039 HIGHWAY 25,33.10,-86.80,902389.6,898651.0,1405.0,2333.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007566,ARGOS USA -Martinsburg,MARTINSBURG,WV,25401,1826 SOUTH QUEEN STREET,39.43,-77.98,937470.3,934718.0,1004.5,1747.8,2539.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006199,ARIZONA STATE UNIVERSITY,TEMPE,AZ,85281,"300 E. University Drive, Suite 320",33.42,-111.94,61764.5,61700.9,29.0,34.6,61764.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006203,ARKALON ETHANOL LLC,LIBERAL,KS,67901,8664 RD P,37.11,-100.80,103713.8,103606.9,48.8,58.1,103713.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002209,ARKANSAS LIME COMPANY,BATESVILLE,AR,72501,600 LIMEDALE ROAD,35.79,-91.74,438969.1,438276.0,236.3,456.8,178018.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005801,ARKANSAS STEEL ASSOCIATES,NEWPORT,AR,72112,2803 VAN DYKE ROAD,35.65,-91.24,56498.2,56469.7,13.0,15.5,27777.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006644,ARKEMA BEAUMONT PLANT,BEAUMONT,TX,77701,2810 GULF STATES ROAD,30.06,-94.06,54183.9,54128.0,25.5,30.4,54183.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006797,ARKEMA INC CLEAR LAKE,PASADENA,TX,77507,9502 BAYPORT BLVD STE B,29.62,-95.06,89531.2,89439.1,42.0,50.1,89531.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005721,"ARKEMA, INC.",CALVERT CITY,KY,42029,4444 INDUSTRIAL PARKWAY,37.06,-88.37,338828.5,61768.4,29.0,34.6,61832.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1013817,ARLANXEO Orange Site,Orange,TX,77630,4647 FM 1006,30.05,-93.77,210148.2,209931.2,99.0,118.0,210148.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006785,ARMSTRONG CEMENT & SUPPLY,CABOT,PA,16023,100 CLEARFIELD ROAD,40.79,-79.70,214892.0,213998.8,327.0,566.2,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003208,ARMSTRONG WORLD IND MARIETTA CEILING PLT,MARIETTA,PA,17547,1507 RIVER ROAD,40.06,-76.59,71853.9,71779.9,33.8,40.2,71853.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002968,ARMSTRONG WORLD INDUSTRIES INC.,PENSACOLA,FL,32505,300 SOUTH MYRICK ST,30.41,-87.25,25162.9,25137.1,11.8,14.0,25162.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002494,ASARCO LLC AMARILLO COPPER REFINERY,AMARILLO,TX,79108,7001 NORTH HIGHWAY 136,35.28,-101.73,10896.7,10885.2,5.3,6.3,10896.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002486,ASARCO LLC Hayden Operations,Hayden,AZ,85135,866 N. Hayden Avenue,33.00,-110.78,494.0,493.5,0.3,0.3,494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002190,ASCEND PERFORMANCE MATERIALS CHOCOLATE BAYOU FACILITY,ALVIN,TX,77512,,29.26,-95.21,531688.0,531417.8,123.3,146.9,261652.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002665,ASH GROVE CEMENT CO-CHANUTE PLANT,CHANUTE,KS,66720,1801 NORTH SANTA FE STREET,37.70,-95.46,1398631.8,1396762.1,685.8,1184.0,1570.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002421,ASH GROVE CEMENT COMPANY,MIDLOTHIAN,TX,76065,900 GIFCO ROAD,32.52,-97.01,696149.3,694587.1,620.3,942.0,314.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002527,ASH GROVE CEMENT COMPANY-DURKEE,DURKEE,OR,97905,33060 SHIRTTAIL CREEK ROAD,44.54,-117.42,680159.5,679086.2,405.8,667.5,137.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007552,ASH GROVE CEMENT COMPANY-Louisville,LOUISVILLE,NE,68037,16215 HWY. 50,41.01,-96.15,721231.6,720883.5,142.8,205.3,15637.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002531,ASH GROVE CEMENT COMPANY-MONTANA CITY,CLANCY,MT,59634,100 HIGHWAY 518,46.54,-111.92,342054.9,340682.7,502.0,870.2,1303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002537,ASH GROVE CEMENT COMPANY-SEATTLE,SEATTLE,WA,98134,3801 EAST MARGINAL WAY SOUTH,47.57,-122.34,315155.1,314638.9,206.3,309.9,185.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007606,ASH GROVE CEMENT-FOREMAN,Foreman,AR,71836,4343 HWY 108,33.69,-94.42,727215.1,726513.0,262.5,439.6,2653.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003496,ASHLEY Energy LLC,SAINT LOUIS,MO,63102,1 ASHLEY STREET,38.64,-90.18,62826.1,62761.4,29.5,35.2,62826.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004576,ASTORIA ENERGY LLC & ASTORIA ENERGY II LLC,ASTORIA,NY,11105,17-10 STEINWAY ST,40.78,-73.90,2912919.4,2909466.1,1463.3,1990.0,4.0,2912915.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007800,ATASCOCITA RECYCLING AND DISPOSAL FACILITY,HUMBLE,TX,77396,3623 WILSON ROAD,29.95,-95.25,202608.8,,202608.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006056,ATHENS & CLARKE COUNTIES-DUNLAP ROAD LF,WINTERVILLE,GA,30683,5700 LEXINGTON RD,33.93,-83.26,70743.3,,70743.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005442,ATI LADISH LLC,CUDAHY,WI,53110,5481 S PACKARD AVE,42.95,-87.86,48195.6,48145.7,22.8,27.1,48195.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006778,"ATI Specialty Materials, Monroe Plant",MONROE,NC,28110,2020 ASHCRAFT AVENUE,34.98,-80.51,58222.7,58161.0,27.8,34.0,58222.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002571,ATK Launch Systems LLC,Promontory,UT,84307,9160 North Highway 83,41.68,-112.43,50124.2,50061.0,26.3,37.0,50124.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007929,"ATLANTIC ALUMINA, GRAMERCY OPERATIONS",GRAMERCY,LA,70052,1111 E AIRLINE HIGHWAY,30.07,-90.70,732457.1,731701.1,344.8,411.2,732457.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001858,ATLANTIC COUNTY LANDFILL,EGG HARBOR TOWNSHIP,NJ,08234,6700 Delilah Road,39.42,-74.54,44219.6,131.1,44088.5,,131.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003826,ATLANTIC WASTE DISPOSAL INC - SUSSEX COUNTY LAND,WAVERLY,VA,23890,3474 ATLANTIC LN,37.06,-77.18,75908.1,1242.6,74665.3,0.3,1243.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003034,AUBURN SANITARY LANDFILL NO 2,AUBURN,NY,13021,311 NORTH DIVISION STREET,42.95,-76.59,1919.4,324.6,1594.5,0.3,325.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005000,AUDUBON METALS LLC,HENDERSON,KY,42420,3055 OHIO DR.,37.81,-87.63,47873.3,47824.0,22.5,26.8,47873.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006344,AUGUSTA COUNTY SVC AUTHORITY LANDFILL,STAUNTON,VA,24401,749 Christians Creek Road,38.08,-79.06,101620.9,35.9,101585.0,,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007346,AUSTIN WHITE LIME COMPANY MCNEIL PLANT & QUARRY,AUSTIN,TX,78728,14001 MCNEIL ROAD,30.45,-97.72,210780.6,210709.9,32.3,38.4,68261.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
